DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) 
2019-10-01,0:00:00,310.15,316.06,53.17,0.988,105.75,100.55,1322879.5,0.99,1,4.02,4.83,578705.75,0.77,0.8,128.79,141.78,60.55,0.91,57.55,58.88,22.02,0.91,0,No Data,No Data,No Data,9.94,10.72,5.12,0.89,101.5,109.87,3664718,0.87,0.88,44,47.48,1549921,0.92,0.96,38.03,106.66,435498.88,0.35,0.37,82.15,117.93,471191.38,0.66,0.7,69.63,72.64,1866226,0.88,0.88,41,45.92,2867334.5,0.9,0.9,196,208.69,4506812.5,0.88,0.88,168.88,170.64,1757329,0.92,0.92,29.94,36.84,559931.5,0.77,0.78,147,170.99,4810143,0.84,0.86,26.25,33.09,680404.19,0.76,0.77,5.75,5.87,505942.13,0.58,0.61,0,0,0,0,0,0,140.37,369.1,4659131,0.99,1
2019-10-01,1:00:00,302.77,320.49,45.78,0.988,105.75,92.65,1322985.25,0.99,1,4.56,5.31,578711.75,0.81,0.83,124.65,146.22,67.94,0.88,55.86,61.44,25.09,0.91,0,No Data,No Data,No Data,11.7,13.92,6.4,0.89,101.5,103.83,3664819.5,0.88,0.88,44,40.01,1549965,0.9,0.95,38.03,102.78,435536.91,0.33,0.35,82.15,113.71,471273.53,0.67,0.7,69.63,73.03,1866295.63,0.88,0.89,41,44.73,2867375.5,0.91,0.91,196,210.65,4507008.5,0.87,0.87,168.88,167.42,1757497.88,0.92,0.92,29.94,35.65,559961.44,0.78,0.78,147,154.36,4810290,0.8,0.84,26.25,33.72,680430.44,0.78,0.79,5.75,6.37,505947.88,0.7,0.72,0,0,0,0,0,0,146.34,388.32,4659275,0.99,1
2019-10-01,2:00:00,321.38,319.02,50.22,0.988,105.63,106.09,1323090.88,0.98,0.99,6.82,7.45,578717.13,0.86,0.91,118.01,140.31,69.42,0.87,56.47,62.98,23.55,0.91,0,No Data,No Data,No Data,11.65,10.4,5.44,0.89,98.75,102.21,3664918.25,0.9,0.9,37,41.93,1550002,0.89,0.94,36.25,102.84,435573.16,0.33,0.35,75.47,102.54,471349,0.67,0.7,67.37,71.11,1866363,0.88,0.89,40,42.3,2867415.5,0.89,0.89,183.5,201.62,4507192,0.86,0.86,161.25,163.69,1757659.13,0.9,0.9,29.75,35.98,559991.19,0.78,0.78,141.5,147.01,4810431.5,0.86,0.91,24.37,29.57,680454.81,0.71,0.72,7.43,10.53,505955.31,0.73,0.74,0,0,0,0,0,0,144.49,381.66,4659414.5,0.99,1
2019-10-01,3:00:00,324.92,313.11,50.22,0.986,105.12,91.38,1323196,0.99,1,8.05,8.36,578723.81,0.9,0.95,118.89,137.35,67.94,0.87,58.98,72.7,31.23,0.912,0,No Data,No Data,No Data,11.28,11.84,5.44,0.88,102,107.37,3665020.25,0.89,0.9,39.63,39.21,1550041.63,0.9,0.93,36.47,102.68,435609.63,0.33,0.35,73.41,105.08,471422.41,0.67,0.7,68.25,69.1,1866431.25,0.87,0.88,41,40.38,2867456.5,0.88,0.88,174.5,186.04,4507366.5,0.85,0.85,155,154.8,1757814.13,0.9,0.91,36.94,44.99,560028.13,0.89,0.89,142,170.12,4810573.5,0.85,0.87,27.19,34.43,680482,0.76,0.77,7.69,7.46,505963,0.74,0.77,0,0,0,0,0,0,126.84,335.05,4659550.5,0.99,1
2019-10-01,4:00:00,330.24,332.31,54.65,0.986,105.75,92.11,1323301.75,0.99,1,5.51,5.75,578732.69,0.9,0.92,116.97,134.4,67.94,0.86,52.17,51.71,17.41,0.912,0,No Data,No Data,No Data,10.67,10.08,5.44,0.88,101,110.96,3665121.25,0.91,0.91,37.12,37.34,1550078.75,0.89,0.93,36.59,102.84,435646.22,0.33,0.35,77.81,103.37,471500.22,0.67,0.7,63.25,64.14,1866494.5,0.87,0.87,41.25,40.46,2867497.75,0.87,0.88,169.5,185.41,4507536,0.85,0.85,153,165.65,1757967.13,0.92,0.92,40,43.15,560068.13,0.89,0.89,140.5,153.36,4810714,0.88,0.93,26,30.58,680508,0.73,0.74,9.09,8.51,505972.09,0.75,0.78,0,0,0,0,0,0,135.63,359.92,4659686.5,0.99,1
2019-10-01,5:00:00,322.86,310.15,50.22,0.986,104.88,106.47,1323406.63,0.98,0.99,7.02,7.62,578738.88,0.86,0.91,117.27,138.83,70.89,0.86,51.87,56.83,23.55,0.912,0,No Data,No Data,No Data,11.31,16,5.44,0.95,96.75,93.62,3665218,0.88,0.89,38.25,40.13,1550117,0.9,0.94,36.44,103.21,435682.66,0.33,0.35,71.53,101.7,471571.75,0.66,0.69,61.63,64.76,1866556.13,0.86,0.86,40.25,43.43,2867538,0.91,0.91,166.5,183.93,4507702.5,0.85,0.85,151.12,161.33,1758118.25,0.89,0.89,40.62,41.73,560108.75,0.87,0.87,142,169.94,4810856,0.84,0.86,26.5,33.1,680534.5,0.76,0.77,9.13,7.9,505981.22,0.7,0.72,0,0,0,0,0,0,138.25,365.47,4659823,0.99,1
2019-10-01,6:00:00,328.91,335.26,56.12,0.984,105.25,93.24,1323511.88,0.99,1,25.15,30.39,578751.69,0.78,0.78,121.4,143.26,70.89,0.87,55.91,59.9,23.04,0.912,0,No Data,No Data,No Data,12.14,11.04,5.44,0.87,95.5,110.96,3665313.5,0.87,0.87,39.88,42.07,1550156.88,0.9,0.94,37.93,102.61,435720.59,0.33,0.34,73.25,110.08,471645,0.65,0.68,65.75,80.77,1866621.88,0.88,0.88,49.25,69.82,2867587.25,0.93,0.93,166,183.78,4507868.5,0.85,0.85,150.63,162.19,1758268.88,0.91,0.91,38.56,36.04,560147.31,0.8,0.8,142.5,140.03,4810998.5,0.85,0.91,25.44,33.99,680559.94,0.78,0.79,9.03,7.51,505990.25,0.59,0.62,0,0,0,0,0,0,171.02,453.02,4659979,0.99,1
2019-10-01,7:00:00,357.12,354.46,53.17,0.99,105.75,106.57,1323617.63,0.99,0.99,22.8,27.91,578775.88,0.77,0.77,148.14,158.03,72.37,0.89,81.2,104.45,27.14,0.952,0,No Data,No Data,No Data,12.96,16.8,5.6,0.95,113.75,161.23,3665427.25,0.91,0.91,42.5,46.12,1550199.38,0.93,0.97,37.38,103.13,435757.97,0.34,0.35,77.03,112.61,471722.03,0.68,0.71,76.37,76.82,1866698.25,0.89,0.9,88.25,91.05,2867675.5,0.93,0.93,167.5,188.58,4508036,0.85,0.85,151.75,192.59,1758420.63,0.93,0.93,37.25,67.21,560184.56,0.81,0.81,180.5,208.65,4811179,0.86,0.89,29.31,40.37,680589.25,0.86,0.87,7.97,10.68,505998.22,0.59,0.6,0,0,0,0,0,0,174.83,465.13,4660155,0.99,1
2019-10-01,8:00:00,374.4,385.48,53.17,0.99,105.5,108.7,1323723.13,0.99,0.99,42.77,44.33,578802.63,0.91,0.92,185.5,208.25,90.09,0.9,96.36,106.5,31.23,0.952,0,No Data,No Data,No Data,12.45,11.68,5.6,0.9,181.25,178.09,3665608.5,0.93,0.93,56,66.24,1550255.38,0.96,0.98,41.69,109.53,435799.66,0.37,0.39,82.97,118.93,471805,0.67,0.72,77.63,83.76,1866775.88,0.91,0.91,102.25,119.37,2867777.75,0.94,0.94,177.5,189.03,4508213.5,0.85,0.85,177.62,170.76,1758598.25,0.9,0.9,44.75,77.51,560229.31,0.85,0.85,205.5,238.05,4811384.5,0.93,0.97,40.06,45.73,680629.31,0.89,0.89,7.47,10.66,506005.69,0.75,0.78,0,0,0,0,0,0,214.99,572.02,4660352,0.99,1
2019-10-01,9:00:00,435.69,441.6,81.23,0.982,106.25,107.35,1323829.38,0.99,0.99,22.51,27.56,578831.19,0.77,0.78,222.28,248.12,85.66,0.94,110.44,123.9,33.28,0.952,0,No Data,No Data,No Data,12.16,13.28,6.08,0.88,182.25,180.56,3665790.75,0.94,0.94,74.87,69.23,1550330.25,0.96,0.98,40.31,107.43,435839.97,0.36,0.38,84.06,114.5,471889.06,0.7,0.73,86.87,86.9,1866862.75,0.92,0.92,121.25,121.14,2867899,0.94,0.94,172,188.75,4508385.5,0.86,0.86,175.88,185.05,1758774.13,0.92,0.92,48.19,48.46,560277.5,0.86,0.86,262.5,266.22,4811647,0.94,0.97,30,31.25,680659.31,0.78,0.78,7.03,11.63,506012.72,0.6,0.61,0,0,0,0,0,0,237.82,636.95,4660581.5,0.99,1
2019-10-01,10:00:00,455.19,491.82,87.14,0.986,107.87,96.89,1323937.25,0.99,1,30.96,37.5,578856.5,0.78,0.78,243.25,265.85,87.14,0.95,102.66,104.96,32.26,0.952,0,No Data,No Data,No Data,14,16.32,6.08,0.91,199.75,213.93,3665990.5,0.95,0.95,75.25,72.18,1550405.5,0.96,0.98,42.19,108.57,435882.16,0.36,0.38,90.19,114.89,471979.25,0.71,0.73,90.13,90.44,1866952.88,0.92,0.92,137.25,182.69,2868036.25,0.88,0.88,177,220,4508562.5,0.85,0.86,193.62,186.99,1758967.75,0.92,0.92,48.44,52.2,560325.94,0.88,0.88,277,287.66,4811924,0.92,0.95,33.94,37.2,680693.25,0.83,0.83,6.97,8.79,506019.69,0.63,0.65,0,0,0,0,0,0,260.57,693.69,4660831,0.99,1
2019-10-01,11:00:00,466.56,466.71,87.14,0.982,106.75,110.86,1324044,0.99,0.99,31.98,38.03,578890,0.79,0.79,252.7,273.23,88.62,0.95,119.65,125.44,39.42,0.952,0,No Data,No Data,No Data,14.82,14.24,6.4,0.88,206,203.09,3666196.5,0.94,0.94,76.25,74.95,1550481.75,0.96,0.98,42.62,105.56,435924.78,0.35,0.36,88.25,131.72,472067.5,0.69,0.74,92.87,93.36,1867045.75,0.91,0.92,150.5,164.7,2868186.75,0.89,0.89,187,256.42,4508749.5,0.83,0.83,181.13,220.1,1759148.88,0.91,0.91,60.44,115.06,560386.38,0.88,0.88,284.5,286.55,4812208.5,0.92,0.94,31,35.12,680724.25,0.8,0.81,6.97,12.63,506026.66,0.64,0.65,0,0,0,0,0,0,272.44,721.56,4661096.5,0.99,1
2019-10-01,12:00:00,484.87,490.34,81.23,0.986,107.25,102.2,1324151.25,0.99,1,29.89,36.72,578922.94,0.76,0.77,254.33,273.23,88.62,0.94,131.53,137.22,39.42,0.952,0,No Data,No Data,No Data,14.48,17.12,6.56,0.92,215.25,205.21,3666411.75,0.95,0.95,76.63,74.84,1550558.38,0.96,0.99,42.47,106.7,435967.25,0.35,0.37,98.31,130.11,472165.81,0.7,0.74,95.5,92.92,1867141.25,0.92,0.92,149,132.87,2868335.75,0.94,0.95,217,268.71,4508966.5,0.8,0.8,182.12,213.64,1759331,0.92,0.92,92.18,53.8,560478.56,0.87,0.87,292,296.53,4812500.5,0.93,0.95,32.5,43.14,680756.75,0.87,0.88,6.59,8.08,506033.25,0.55,0.56,0,0,0,0,0,0,289.02,765.94,4661366.5,0.99,1
2019-10-01,13:00:00,470.25,451.94,70.89,0.988,111.13,104.69,1324262.38,0.99,1,30.33,36.91,578963.44,0.78,0.78,263.78,286.52,91.57,0.95,128.87,132.1,42.5,0.952,0,No Data,No Data,No Data,13.65,17.44,6.56,0.93,216,207.94,3666627.75,0.94,0.94,75.37,73.33,1550633.75,0.96,0.99,42.5,111.09,436009.75,0.37,0.39,95.75,127.11,472261.56,0.7,0.74,97.88,99.11,1867239.13,0.93,0.93,135.25,155.92,2868471,0.9,0.91,213.5,264.69,4509180,0.8,0.8,182.63,182.71,1759513.63,0.91,0.91,62.44,126.11,560541,0.88,0.88,294.5,272.05,4812795,0.96,0.98,33.69,37.35,680790.44,0.79,0.8,6.44,14.17,506039.69,0.72,0.74,0,0,0,0,0,0,255.4,680.85,4661634.5,0.99,1
2019-10-01,14:00:00,482.66,462.28,85.66,0.984,112.37,96.95,1324374.75,0.99,1,50.04,52.79,579010.19,0.9,0.9,259.79,273.23,85.66,0.95,136.04,131.58,37.38,0.952,0,No Data,No Data,No Data,13.06,13.92,6.72,0.91,193.5,213.54,3666821.25,0.94,0.94,80.38,82.04,1550714.13,0.97,0.99,42.44,108.52,436052.19,0.36,0.38,93.25,127.5,472354.81,0.69,0.74,99.37,99.33,1867338.5,0.93,0.93,156.5,175.04,2868627.5,0.89,0.89,210,286.19,4509390,0.81,0.81,176.37,177.87,1759690,0.91,0.91,101.56,123.99,560642.56,0.86,0.86,358,333.46,4813153,0.9,0.92,31,32.15,680821.44,0.74,0.75,6.37,12.32,506046.06,0.66,0.67,0,0,0,0,0,0,284.29,760.31,4661899,0.99,1
2019-10-01,15:00:00,506.14,519.88,93.05,0.986,111.75,111.02,1324486.5,0.99,0.99,33.36,41.27,579054.63,0.76,0.77,267.91,298.34,101.91,0.94,125.59,122.37,41.47,0.952,0,No Data,No Data,No Data,12.7,13.44,6.72,0.88,207.25,241.51,3667028.5,0.9,0.9,81.37,76.71,1550795.5,0.97,0.99,41.87,108.66,436094.06,0.36,0.38,93.03,126.85,472447.84,0.7,0.74,98.63,96.88,1867437.13,0.93,0.93,148.5,138.46,2868776,0.91,0.92,212,281.08,4509602,0.8,0.8,182.13,176.8,1759872.13,0.91,0.92,68.07,87.99,560710.63,0.88,0.88,337.5,362.68,4813490.5,0.91,0.92,36.81,47.28,680858.25,0.84,0.84,6.07,10.07,506052.13,0.61,0.62,0,0,0,0,0,0,248.26,660.94,4662159,0.99,1
2019-10-01,16:00:00,478.23,477.05,81.23,0.984,111.88,103.14,1324598.38,0.99,1,31.51,38.06,579095.75,0.78,0.78,262.74,262.89,87.14,0.94,115,121.86,41.98,0.952,0,No Data,No Data,No Data,12.4,12.64,6.72,0.88,216.75,218.42,3667245.25,0.94,0.94,76.13,67.17,1550871.63,0.96,0.99,42.44,113.38,436136.5,0.38,0.41,96.13,160.74,472543.97,0.67,0.73,98.87,94.34,1867536,0.92,0.92,134.25,151.19,2868910.25,0.9,0.9,214,215.26,4509816,0.88,0.88,180.37,185.09,1760052.5,0.91,0.91,95.31,97.5,560805.94,0.87,0.87,327.5,332.47,4813818,0.9,0.91,40.38,54.95,680898.63,0.89,0.89,7.78,11.55,506059.91,0.67,0.69,0,0,0,0,0,0,246.55,652.98,4662414.5,0.99,1
2019-10-01,17:00:00,493.44,482.95,82.71,0.984,111.37,118.89,1324709.75,0.98,0.99,32.53,38.47,579129.25,0.8,0.81,261.86,280.62,96,0.94,108.24,123.39,40.96,0.952,0,No Data,No Data,No Data,13.92,13.12,6.72,0.9,221,215.84,3667466.25,0.94,0.95,72.12,64.28,1550943.75,0.96,0.99,40.97,107.25,436177.47,0.36,0.37,97.19,119.17,472641.16,0.7,0.76,98.63,96.32,1867634.63,0.93,0.93,133.75,127.14,2869044,0.89,0.89,222,213.47,4510038,0.89,0.89,187.13,197.78,1760239.63,0.93,0.93,91.31,92.92,560897.25,0.89,0.89,316,344.53,4814134,0.9,0.91,40.12,46.01,680938.75,0.84,0.85,61.28,74.53,506121.19,0.99,1,0,0,0,0,0,0,219.03,586.99,4662652,0.99,1
2019-10-01,18:00:00,473.5,490.34,73.85,0.99,111.13,109.99,1324820.88,0.98,0.99,31.07,37.31,579163.44,0.79,0.79,243.25,256.98,88.62,0.94,103.63,106.5,36.86,0.952,0,No Data,No Data,No Data,12.9,14.88,5.44,0.93,209,195.3,3667675.25,0.93,0.93,65.13,63.14,1551008.88,0.96,0.99,40.5,108.82,436217.97,0.36,0.38,91.4,124.32,472732.56,0.69,0.75,95.37,93.84,1867730,0.92,0.93,121.75,133.05,2869165.75,0.87,0.87,225.5,222.85,4510263.5,0.89,0.89,193.12,202.75,1760432.75,0.92,0.93,93.75,89.27,560991,0.87,0.87,312.5,327.46,4814446.5,0.9,0.91,40.44,46.5,680979.19,0.85,0.85,76.03,71.74,506197.22,0.99,1,0,0,0,0,0,0,205.79,547.89,4662866.5,0.99,1
2019-10-01,19:00:00,468.92,466.71,73.85,0.986,110.75,110.04,1324931.63,0.98,0.99,37.35,44.3,579194.56,0.8,0.8,243.84,261.42,90.09,0.94,91.39,99.84,36.35,0.952,0,No Data,No Data,No Data,10.83,13.76,5.6,0.89,192,199.13,3667867.25,0.93,0.93,63.5,57.25,1551072.38,0.95,0.98,41.47,108.89,436259.44,0.37,0.39,89.57,118.29,472822.13,0.7,0.75,94.25,96.08,1867824.25,0.93,0.93,133.5,158.39,2869299.25,0.85,0.86,234,271.18,4510497.5,0.82,0.82,196.13,196.41,1760628.88,0.92,0.93,57,46.55,561048,0.86,0.87,300,314.25,4814746.5,0.9,0.91,37.94,39.12,681017.13,0.77,0.77,76.19,72.1,506273.41,0.99,1,0,0,0,0,0,0,196.97,525.05,4663067,0.99,1
2019-10-01,20:00:00,474.54,488.86,66.46,0.99,111.37,94.65,1325043,0.99,1,42.31,52.59,579233.13,0.76,0.76,221.1,228.92,82.71,0.93,84.38,86.53,31.23,0.952,0,No Data,No Data,No Data,11.2,11.52,5.6,0.89,178.25,201.61,3668045.5,0.93,0.94,57.87,53.42,1551130.25,0.95,0.98,41.31,108.48,436300.75,0.36,0.38,92,120.23,472914.13,0.69,0.75,95.5,93.57,1867919.75,0.92,0.92,127.25,118.59,2869426.5,0.89,0.9,239,276.76,4510736.5,0.83,0.83,198.62,207.02,1760827.5,0.94,0.94,43.88,46.14,561091.88,0.87,0.87,289,284.74,4815035.5,0.92,0.96,33.06,35.01,681050.19,0.7,0.71,75.12,73.28,506348.53,0.99,1,0,0,0,0,0,0,183.19,488,4663257,0.99,1
2019-10-01,21:00:00,443.37,438.65,57.6,0.992,111,93.96,1325154,0.99,1,33.36,41.29,579270.38,0.76,0.76,206.47,230.4,88.62,0.92,61.59,66.56,27.65,0.912,0,No Data,No Data,No Data,10.66,11.04,4.32,0.9,159.5,156.41,3668205,0.87,0.88,54.63,50.29,1551184.88,0.94,0.97,41.53,109.05,436342.28,0.36,0.38,90.71,126.98,473004.84,0.68,0.73,84.75,81.02,1868004.5,0.91,0.92,119,136.12,2869545.5,0.84,0.85,241.5,306.26,4510978,0.83,0.83,203,192.71,1761030.5,0.93,0.93,40.75,44.67,561132.63,0.85,0.85,263,271.6,4815298.5,0.81,0.83,30.62,46.48,681080.81,0.76,0.77,75.53,71.86,506424.06,0.99,1,0,0,0,0,0,0,176.66,467.87,4663442.5,0.99,1
2019-10-01,22:00:00,403.94,407.63,45.78,0.992,111.25,109.75,1325265.25,0.98,0.99,29.36,35.67,579304.38,0.77,0.78,188.6,208.25,90.09,0.9,57.45,53.76,20.48,0.912,0,No Data,No Data,No Data,10.64,11.36,4.48,0.88,138,147.4,3668343,0.89,0.89,48.5,45.65,1551233.38,0.93,0.96,41.69,108.39,436383.97,0.36,0.38,88.69,117.77,473093.53,0.7,0.74,79.63,72.86,1868084.13,0.88,0.89,115,102.6,2869660.5,0.86,0.86,243.5,285.52,4511221.5,0.83,0.83,193.75,200.73,1761224.25,0.91,0.91,41.18,38.14,561173.81,0.74,0.74,235,253.61,4815533.5,0.84,0.86,33.07,44.31,681113.88,0.72,0.73,75.25,71.83,506499.31,0.99,1,0,0,0,0,0,0,177.53,470.21,4663617,0.99,1
2019-10-01,23:00:00,408.66,422.4,47.26,0.996,112,109.22,1325377.25,0.98,0.99,3.41,4.66,579320.06,0.68,0.72,179.59,200.86,88.62,0.9,57.14,59.9,23.55,0.912,0,No Data,No Data,No Data,10.46,10.88,4.48,0.89,134,139.33,3668477,0.88,0.88,43.12,41.1,1551276.5,0.92,0.96,41.34,108.66,436425.31,0.36,0.38,88.85,129.58,473182.38,0.67,0.7,69.87,72.82,1868154,0.88,0.88,106.25,75.93,2869766.75,0.87,0.88,240.5,278.91,4511462,0.83,0.83,192.25,190.85,1761416.5,0.91,0.92,33.57,33.13,561207.38,0.73,0.73,193.5,202.22,4815727,0.87,0.92,32.37,41.73,681146.25,0.71,0.72,46.16,6.31,506545.47,0.6,0.63,0,0,0,0,0,0,160.11,422.22,4663776.5,0.99,1
2019-10-02,0:00:00,346.19,392.86,56.12,0.988,112.5,95,1325489.75,0.99,1,3.97,4.67,579324,0.8,0.83,135.58,149.17,70.89,0.88,58.47,60.42,24.06,0.912,0,No Data,No Data,No Data,9.12,10.24,4.48,0.89,143.5,148.75,3668620.5,0.89,0.9,43.63,45.43,1551320.13,0.92,0.96,40.57,104.55,436465.88,0.34,0.35,84.56,117.37,473266.94,0.69,0.74,70.13,69.2,1868224.13,0.88,0.88,46.5,40.83,2869813.25,0.89,0.89,236,213.48,4511698,0.89,0.89,179.88,176.45,1761596.38,0.92,0.92,30.06,34.77,561237.44,0.78,0.78,186.5,196.09,4815913.5,0.87,0.93,32.56,37.22,681178.81,0.74,0.75,4.66,5.68,506550.13,0.61,0.64,0,0,0,0,0,0,142.78,379.08,4663921,0.99,1
2019-10-02,1:00:00,318.13,324.92,56.12,0.984,111.5,106.58,1325601.25,0.99,1,6.14,6.56,579330.19,0.88,0.91,128.79,144.74,67.94,0.88,59.14,70.14,31.74,0.912,0,No Data,No Data,No Data,10.66,10.72,5.76,0.88,143.75,145.49,3668764.25,0.89,0.9,43.25,41.21,1551363.38,0.91,0.95,35.71,102.14,436501.59,0.33,0.34,83.94,116.3,473350.88,0.68,0.73,70,71.67,1868294.13,0.9,0.9,42.25,45.47,2869855.5,0.9,0.91,224.5,263.9,4511922.5,0.81,0.81,172.37,179.63,1761768.75,0.91,0.91,26.44,33.06,561263.88,0.72,0.73,176,216.22,4816089.5,0.77,0.78,32.38,40.6,681211.19,0.7,0.7,4.59,5.87,506554.72,0.6,0.63,0,0,0,0,0,0,138.8,368.8,4664062,0.99,1
2019-10-02,2:00:00,337.77,329.35,48.74,0.99,111.75,120.55,1325713,0.98,0.98,4.76,5.17,579335.5,0.87,0.89,123.03,137.35,67.94,0.87,55.86,59.9,22.53,0.912,0,No Data,No Data,No Data,9.44,10.56,4.64,0.88,140.5,149.71,3668904.75,0.91,0.91,36.25,38.56,1551399.63,0.9,0.94,35.72,102.08,436537.31,0.33,0.34,82.31,111.86,473433.19,0.67,0.72,69.12,74.08,1868363.25,0.9,0.91,40.5,42.31,2869896,0.9,0.91,211.5,250.72,4512134,0.79,0.79,169.63,167.1,1761938.38,0.91,0.91,28.06,35.29,561291.94,0.79,0.79,170.5,208.81,4816260,0.8,0.81,32.31,45.25,681243.5,0.77,0.78,4.97,6.41,506559.69,0.63,0.66,0,0,0,0,0,0,137.37,366.84,4664198.5,0.99,1
2019-10-02,3:00:00,312.52,323.45,51.69,0.986,111.63,129.11,1325824.63,0.97,0.97,4.45,5.31,579340.63,0.78,0.81,119.78,132.92,63.51,0.88,56.01,61.95,25.09,0.912,0,No Data,No Data,No Data,11.49,10.88,4.8,0.89,132.5,133.13,3669037.25,0.89,0.9,36.12,43.56,1551435.75,0.85,0.88,36.22,103.02,436573.53,0.33,0.35,78.72,109.31,473511.91,0.69,0.74,68.88,69.17,1868432.13,0.89,0.89,38.75,43.84,2869934.75,0.89,0.89,198,248.86,4512332,0.77,0.77,163,163.2,1762101.38,0.9,0.9,37.19,41.9,561329.13,0.86,0.86,160,120.39,4816420,0.84,0.9,33.81,41.28,681277.31,0.76,0.77,6.31,6.77,506566,0.74,0.77,0,0,0,0,0,0,133.55,349.85,4664337,0.99,1
2019-10-02,4:00:00,333.78,316.06,53.17,0.986,110.87,110.81,1325935.5,0.99,1,6.03,6.16,579346.06,0.91,0.93,120.22,138.83,72.37,0.86,55.3,56.32,20.48,0.912,0,No Data,No Data,No Data,9.76,10.88,4.8,0.87,135,134.39,3669172.25,0.89,0.9,32.38,33.47,1551468.13,0.87,0.92,35.97,102.49,436609.5,0.33,0.34,78.97,114.05,473590.88,0.69,0.73,66.12,66.03,1868498.25,0.88,0.88,38.25,43.48,2869973,0.89,0.9,190.5,244.59,4512522.5,0.77,0.77,162,172.51,1762263.38,0.91,0.91,35.43,32.79,561364.56,0.72,0.73,144.5,208.08,4816564.5,0.79,0.81,31.5,42.87,681308.81,0.78,0.8,7.38,8.64,506573.38,0.75,0.78,0,0,0,0,0,0,134.31,355.13,4664471,0.99,1
2019-10-02,5:00:00,329.5,333.78,47.26,0.988,109.5,110.62,1326045,0.99,1,4.81,5.17,579352.63,0.86,0.89,118.01,137.35,72.37,0.85,52.74,57.86,23.04,0.912,0,No Data,No Data,No Data,10.8,11.68,6.08,0.87,132.75,136.41,3669305,0.89,0.89,32.5,32.1,1551500.63,0.85,0.91,36.19,102.69,436645.69,0.33,0.34,80.68,106.83,473671.56,0.69,0.74,66.63,72.89,1868564.88,0.88,0.89,41.75,42.02,2870014.75,0.87,0.87,183.5,183.8,4512706,0.84,0.84,158.5,159.54,1762421.88,0.9,0.91,28.07,35.77,561392.63,0.77,0.77,156,148.42,4816720.5,0.82,0.84,31.19,41.47,681340,0.75,0.77,7.96,8.74,506581.34,0.69,0.71,0,0,0,0,0,0,126.94,334.52,4664598.5,0.99,1
2019-10-02,6:00:00,335.7,341.17,57.6,0.988,109.5,110.05,1326154.5,0.99,0.99,28.81,36.01,579369.94,0.74,0.75,116.09,131.45,70.89,0.84,52.84,55.81,20.99,0.912,0,No Data,No Data,No Data,9.54,10.4,6.08,0.88,137,144.99,3669442,0.88,0.89,31.5,36.36,1551532.13,0.89,0.94,36.81,105.4,436682.5,0.34,0.35,79.25,121.36,473750.81,0.66,0.71,69.62,86.6,1868634.5,0.89,0.9,50,74.23,2870064.75,0.88,0.88,183,186.69,4512889,0.83,0.83,157.12,152.63,1762579,0.9,0.9,28.75,36.51,561421.38,0.78,0.78,153,160.38,4816873.5,0.84,0.86,30.56,39.95,681370.56,0.74,0.75,8.07,8.64,506589.41,0.59,0.61,0,0,0,0,0,0,148.45,391.01,4664745,0.99,1
